PassengerId,Survived,Pclass,Age,Fare,GroupSize,FamilySize,IsAlone,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Other,AgeGroup_Teenager,AgeGroup_Young Adult,AgeGroup_Adult,AgeGroup_Senior,FareBand_Medium,FareBand_High,FareBand_Very High,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
621,0.0,3,27.0,14.4542,2,2,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
622,1.0,1,42.0,52.5542,2,2,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
623,1.0,3,20.0,15.7417,3,3,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
624,0.0,3,21.0,7.8542,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
625,0.0,3,21.0,16.1,2,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
626,0.0,1,61.0,32.3208,1,1,1,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
627,0.0,2,57.0,12.35,1,1,1,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
628,1.0,1,21.0,77.9583,3,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
629,0.0,3,26.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
630,0.0,3,25.0,7.7333,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
631,1.0,1,80.0,30.0,1,1,1,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
632,0.0,3,51.0,7.0542,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
633,1.0,1,32.0,30.5,1,1,1,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
634,0.0,1,42.0,0.0,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
635,0.0,3,9.0,27.9,6,6,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
636,1.0,2,28.0,13.0,1,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
637,0.0,3,32.0,7.925,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
638,0.0,2,31.0,26.25,3,3,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
639,0.0,3,41.0,39.6875,7,6,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
640,0.0,3,25.0,16.1,2,2,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
641,0.0,3,20.0,7.8542,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
642,1.0,1,24.0,69.3,2,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
643,0.0,3,2.0,27.9,6,6,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
644,1.0,3,25.0,56.4958,8,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
645,1.0,3,0.75,19.2583,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
646,1.0,1,48.0,76.7292,3,2,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
647,0.0,3,19.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
648,1.0,1,56.0,35.5,1,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
649,0.0,3,25.0,7.55,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
650,1.0,3,23.0,7.55,1,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
651,0.0,3,25.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
652,1.0,2,18.0,23.0,2,2,0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
653,0.0,3,21.0,8.4333,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
654,1.0,3,22.0,7.8292,1,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
655,0.0,3,18.0,6.75,1,1,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
656,0.0,2,24.0,73.5,7,3,0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
657,0.0,3,25.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
658,0.0,3,32.0,15.5,2,3,0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
659,0.0,2,23.0,13.0,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
660,0.0,1,58.0,113.275,3,3,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
661,1.0,1,50.0,133.65,2,3,0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
662,0.0,3,40.0,7.225,1,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
663,0.0,1,47.0,25.5875,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
664,0.0,3,36.0,7.4958,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
665,1.0,3,20.0,7.925,1,2,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
666,0.0,2,32.0,73.5,7,3,0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
667,0.0,2,25.0,13.0,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
668,0.0,3,25.0,7.775,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
669,0.0,3,43.0,8.05,1,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
670,1.0,1,36.0,52.0,2,2,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
671,1.0,2,40.0,39.0,3,3,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
672,0.0,1,31.0,52.0,2,2,0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
673,0.0,2,70.0,10.5,1,1,1,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
674,1.0,2,31.0,13.0,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
675,0.0,2,29.5,0.0,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
676,0.0,3,18.0,7.775,1,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
677,0.0,3,24.5,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
678,1.0,3,18.0,9.8417,1,1,1,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
679,0.0,3,43.0,46.9,8,8,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
680,1.0,1,36.0,512.3292,4,2,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
681,0.0,3,22.0,8.1375,1,1,1,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
682,1.0,1,27.0,76.7292,3,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
683,0.0,3,20.0,9.225,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
684,0.0,3,14.0,46.9,8,8,0,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
685,0.0,2,60.0,39.0,3,3,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
686,0.0,2,25.0,41.5792,4,4,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
687,0.0,3,14.0,39.6875,7,6,0,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
688,0.0,3,19.0,10.1708,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
689,0.0,3,18.0,7.7958,1,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
690,1.0,1,15.0,211.3375,4,2,0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
691,1.0,1,31.0,57.0,2,2,0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
692,1.0,3,4.0,13.4167,2,2,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
693,1.0,3,25.0,56.4958,8,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
694,0.0,3,25.0,7.225,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
695,0.0,1,60.0,26.55,1,1,1,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
696,0.0,2,52.0,13.5,1,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
697,0.0,3,44.0,8.05,1,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
698,1.0,3,22.0,7.7333,1,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
699,0.0,1,49.0,110.8833,4,3,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
700,0.0,3,42.0,7.65,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
701,1.0,1,18.0,227.525,5,2,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
702,1.0,1,35.0,26.2875,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
703,0.0,3,18.0,14.4542,2,2,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
704,0.0,3,25.0,7.7417,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
705,0.0,3,26.0,7.8542,1,2,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
706,0.0,2,39.0,26.0,2,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
707,1.0,2,45.0,13.5,1,1,1,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
708,1.0,1,42.0,26.2875,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
709,1.0,1,22.0,151.55,6,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
710,1.0,3,25.0,15.2458,3,3,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
711,1.0,1,24.0,49.5042,1,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
712,0.0,1,42.0,26.55,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
713,1.0,1,48.0,52.0,2,2,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
714,0.0,3,29.0,9.4833,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
715,0.0,2,52.0,13.0,2,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
716,0.0,3,19.0,7.65,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
717,1.0,1,38.0,227.525,5,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
718,1.0,2,27.0,10.5,1,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
719,0.0,3,25.0,15.5,2,1,1,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
720,0.0,3,33.0,7.775,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
721,1.0,2,6.0,33.0,3,2,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
722,0.0,3,17.0,7.0542,1,2,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
723,0.0,2,34.0,13.0,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
724,0.0,2,50.0,13.0,1,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
725,1.0,1,27.0,53.1,2,2,0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
726,0.0,3,20.0,8.6625,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
727,1.0,2,30.0,21.0,2,4,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
728,1.0,3,22.0,7.7375,1,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
729,0.0,2,25.0,26.0,2,2,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
730,0.0,3,25.0,7.925,1,2,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
731,1.0,1,29.0,211.3375,4,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
732,0.0,3,11.0,18.7875,2,1,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
733,0.0,2,29.5,0.0,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
734,0.0,2,23.0,13.0,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
735,0.0,2,23.0,13.0,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
736,0.0,3,28.5,16.1,2,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
737,0.0,3,48.0,34.375,5,5,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
738,1.0,1,35.0,512.3292,4,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
739,0.0,3,25.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
740,0.0,3,25.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
741,1.0,1,42.0,30.0,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
742,0.0,1,36.0,78.85,3,2,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
743,1.0,1,21.0,262.375,7,5,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
744,0.0,3,24.0,16.1,2,2,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
745,1.0,3,31.0,7.925,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
746,0.0,1,70.0,71.0,2,3,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
747,0.0,3,16.0,20.25,3,3,0,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
748,1.0,2,30.0,13.0,1,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
749,0.0,1,19.0,53.1,2,2,0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
750,0.0,3,31.0,7.75,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
751,1.0,2,4.0,23.0,3,3,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
752,1.0,3,6.0,12.475,2,2,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
753,0.0,3,33.0,9.5,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
754,0.0,3,23.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
755,1.0,2,48.0,65.0,5,4,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
756,1.0,2,0.67,14.5,2,3,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
757,0.0,3,28.0,7.7958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
758,0.0,2,18.0,11.5,1,1,1,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
759,0.0,3,34.0,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
760,1.0,1,33.0,86.5,3,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
761,0.0,3,25.0,14.5,2,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
762,0.0,3,41.0,7.125,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
763,1.0,3,20.0,7.2292,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
764,1.0,1,36.0,120.0,4,4,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
765,0.0,3,16.0,7.775,1,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
766,1.0,1,51.0,77.9583,3,2,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
767,0.0,1,42.0,39.6,1,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
768,0.0,3,30.5,7.75,1,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
769,0.0,3,25.0,24.15,3,2,0,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
770,0.0,3,32.0,8.3625,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
771,0.0,3,24.0,9.5,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
772,0.0,3,48.0,7.8542,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
773,0.0,2,57.0,10.5,2,1,1,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
774,0.0,3,25.0,7.225,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
775,1.0,2,54.0,23.0,2,5,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
776,0.0,3,18.0,7.75,1,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
777,0.0,3,25.0,7.75,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
778,1.0,3,5.0,12.475,2,1,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
779,0.0,3,25.0,7.7375,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
780,1.0,1,43.0,211.3375,4,2,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
781,1.0,3,13.0,7.2292,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
782,1.0,1,17.0,57.0,2,2,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
783,0.0,1,29.0,30.0,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
784,0.0,3,25.0,23.45,4,4,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
785,0.0,3,25.0,7.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
786,0.0,3,25.0,7.25,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
787,1.0,3,18.0,7.4958,1,1,1,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
788,0.0,3,8.0,29.125,6,6,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
789,1.0,3,1.0,20.575,4,4,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
790,0.0,1,46.0,79.2,2,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
791,0.0,3,25.0,7.75,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
792,0.0,2,16.0,26.0,2,1,1,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
793,0.0,3,22.0,69.55,11,11,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
794,0.0,1,42.0,30.6958,1,1,1,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
795,0.0,3,25.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
796,0.0,2,39.0,13.0,1,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
797,1.0,1,49.0,25.9292,1,1,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
798,1.0,3,31.0,8.6833,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
799,0.0,3,30.0,7.2292,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
800,0.0,3,30.0,24.15,3,3,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
801,0.0,2,34.0,13.0,2,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
802,1.0,2,31.0,26.25,3,3,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
803,1.0,1,11.0,120.0,4,4,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
804,1.0,3,0.42,8.5167,2,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
805,1.0,3,27.0,6.975,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
806,0.0,3,31.0,7.775,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
807,0.0,1,39.0,0.0,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
808,0.0,3,18.0,7.775,1,1,1,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
809,0.0,2,39.0,13.0,1,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
810,1.0,1,33.0,53.1,2,2,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
811,0.0,3,26.0,7.8875,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
812,0.0,3,39.0,24.15,3,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
813,0.0,2,35.0,10.5,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
814,0.0,3,6.0,31.275,7,7,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
815,0.0,3,30.5,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
816,0.0,1,42.0,0.0,2,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
817,0.0,3,23.0,7.925,1,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
818,0.0,2,31.0,37.0042,3,3,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
819,0.0,3,43.0,6.45,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
820,0.0,3,10.0,27.9,6,6,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
821,1.0,1,52.0,93.5,4,3,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
822,1.0,3,27.0,8.6625,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
823,0.0,1,38.0,0.0,1,1,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
824,1.0,3,27.0,12.475,2,2,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
825,0.0,3,2.0,39.6875,7,6,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
826,0.0,3,25.0,6.95,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
827,0.0,3,25.0,56.4958,8,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
